_id,applicant_id_token,age_band,ip_anonymised,email_hash,spending_behavior,processing_timestamp,applicant_info.gender,applicant_info.zip_code,financials.annual_income,financials.credit_history_months,financials.debt_to_income,financials.savings_balance,decision.loan_approved,decision.rejection_reason,loan_purpose,decision.interest_rate,decision.approved_amount,ssn_is_duplicate
app_227,d3f8adf121f246be71e4e993d58ee9aae184dd04f3aa8f81ec65df7f0665d447,20-24,172.17.226.0,a163d00652220f74c9e479d84dbdb0c7327f8a532915c88d4607a16a389f0854,"[{'category': 'Rent', 'amount': 380}]",,Female,90257.0,44000.0,26.0,0.22,26111.0,False,algorithm_risk_score,debt_consolidation,,,False
app_228,4d5d7a1bccd78c71d32ad1258140f50cc2fc7807907c0a85f5552f53d0f41eb1,35-39,192.168.253.0,1c6534d6f34e08f49441015baaa8511f041df6c84113fb39375d851cca40fcb9,"[{'category': 'Education', 'amount': 675}, {'category': 'Insurance', 'amount': 321}]",,Female,90280.0,70000.0,58.0,0.42,25883.0,True,,vacation,3.5,35000.0,False
app_229,4255c1862dc20f470f0a0f63c0aedf4349bc2e482585e72bc90d4cff4ba6357d,25-29,172.23.22.0,66a6e1700ffc1c2cdf6f4502e753ddf384e316e415be98cd33c18fb44e17345f,"[{'category': 'Education', 'amount': 686}, {'category': 'Groceries', 'amount': 359}]",,Female,90289.0,39000.0,41.0,0.42,18019.0,True,,wedding,4.1,38000.0,False
app_230,73d120aade93c4e9ac887e1abb3196c435cb8bcf2b454c7c5d65b6aecff2352c,60-64,10.145.124.0,371334e51fc7b8ee9372c2b137b791344a429c84d1075a6707104ecd3d833fcf,"[{'category': 'Education', 'amount': 867}]",,Female,90291.0,63000.0,133.0,0.19,14427.0,True,,medical,5.3,71000.0,False
app_231,606dfdee8f99f4bf0f54f2b251623354a2f33fc9275c65f29501ae3c94a6dc79,30-34,172.28.235.0,b809ee7231b1f5285de47a223bdf592bf6ff99cbc8c76b85d26b38d0c02fc87b,"[{'category': 'Fitness', 'amount': 572}]",,Male,10074.0,78000.0,40.0,0.33,31025.0,True,,moving,6.0,62000.0,False
app_232,213130a7c248dc66b7f5f581dc861991e191c09084c5689a10a15d892c13a10a,40-44,192.168.82.0,e485d8332ebbfddce8be70cd252b683a9a55fb4d1734ba7f0a07c900889af5c7,"[{'category': 'Transportation', 'amount': 53}, {'category': 'Entertainment', 'amount': 185}, {'category': 'Travel', 'amount': 588}]",,Female,90218.0,129000.0,60.0,0.1,31187.0,True,,personal,2.8,48000.0,False
app_233,57de92157755fe3335c4474463cbcf4eb06454e89c35b4b2d3cde8a0193092f2,30-34,172.30.238.0,aa1503a5af0e298d24c101e400cbab9795a45f38801469cc0bfba7c6906381fb,"[{'category': 'Transportation', 'amount': 363}]",,Female,90232.0,70000.0,64.0,0.19,21220.0,True,,wedding,4.4,42000.0,False
app_234,,50-54,10.143.146.0,7837e27cdd96391522a5bd5a7e3db8d6375f3dfc25b7db5b49612d582104abf2,"[{'category': 'Insurance', 'amount': 526}]",,Male,10090.0,96000.0,60.0,0.3,38703.0,False,algorithm_risk_score,education,,,True
app_235,5d9c2c4e58d7917b6a0a2cc0793411c0c635ba08cb11088a33054debd54f02fe,25-29,192.168.244.0,d4580f8bd2054417f631ecd8b5a0b706f76a18303b114498ce7f38953f642d76,"[{'category': 'Travel', 'amount': 886}]",,Male,10012.0,22000.0,16.0,0.28,12134.0,True,,medical,5.4,39000.0,False
app_236,c7674334028bcfaa4067892491d931aea2adcd8f1183e079114c3e15807da123,20-24,10.4.65.0,245d4f04b2c94d7e5005c312b9122a6be4cb4962bd83ed5d8795d55034656eed,"[{'category': 'Healthcare', 'amount': 726}, {'category': 'Travel', 'amount': 574}]",,Female,90296.0,62000.0,4.0,0.25,25550.0,True,,education,6.2,23000.0,False
app_237,c142646ea55cc47dc90ec32e4b7e41cd467b96b2a4bc7759fe3ab5bd38bb6a21,30-34,172.25.56.0,9d20255d4c61d24c68f9f16aa92dd84b4601d2fed6004f8fdce54415a6e42a41,"[{'category': 'Fitness', 'amount': 235}, {'category': 'Education', 'amount': 877}]",,Male,10033.0,61000.0,30.0,0.33,20775.0,False,algorithm_risk_score,business,,,False
app_238,999cf840d7dd904f5554b515781e381f57c7a91bca766827f53a106978b6ce32,35-39,10.39.210.0,0b59646c7c0ddb040ad5c538e63ac521088fba00754ccb94adcf39f47652aaa8,"[{'category': 'Fitness', 'amount': 666}, {'category': 'Entertainment', 'amount': 708}, {'category': 'Dining', 'amount': 720}]",,Male,10057.0,131000.0,112.0,0.17,65612.0,False,algorithm_risk_score,business,,,False
app_239,f4175b5f9544ec29196ccaf993c73740be7a03100faa0d5f545803f12134570b,55-59,10.66.71.0,aa1acdb07b04c4061b2bfb76b9f6aad6fb9208e30282f34ce82974c83349d485,"[{'category': 'Fitness', 'amount': 159}]",,Female,90260.0,58000.0,118.0,0.25,10333.0,False,algorithm_risk_score,moving,,,False
app_240,47bc131df14832e77f2b027fa565b38851e55d06ff37d2b0f84736bf2457a59f,50-54,192.168.197.0,1dfa350c6a1a50fd8a2e56092926f39524b3373edd9d5836c81f0e94aafe4030,"[{'category': 'Insurance', 'amount': 778}]",,Female,90209.0,130000.0,83.0,0.14,59062.0,False,algorithm_risk_score,home_improvement,,,False
app_241,e78c298e6c435f279821247a980f65cdcddfaa84adde355ab66c64ce4fbacc36,60-64,192.168.33.0,c9fe14e50b77a8666f4192625094afa4faf61abce4738d7caf0151a7f1131e40,"[{'category': 'Utilities', 'amount': 485}, {'category': 'Groceries', 'amount': 503}, {'category': 'Shopping', 'amount': 89}]",,Female,90230.0,96000.0,103.0,0.44,31709.0,True,,personal,5.8,18000.0,False
app_242,2a996a2d11c5c3895cfd51fdd11883b43283489349f15f06ad48cfb9824b4e23,30-34,172.26.163.0,457d1bb7b46845b92ebb8a030f2556a2c72f570766f8ac644f0d5e55172d88ec,"[{'category': 'Insurance', 'amount': 435}, {'category': 'Utilities', 'amount': 742}]",,Male,90273.0,51000.0,84.0,0.42,28348.0,False,algorithm_risk_score,moving,,,False
app_243,07ea0c6b8513213db9f94caedc77226aa411a1ca8366f200fe1e13018622394f,40-44,10.147.50.0,51eb99f96d62ff6e0760fa3d27308cf84d25d7cfc0277af34e71278951fc085f,"[{'category': 'Education', 'amount': 89}]",,Female,90293.0,113000.0,34.0,0.15,36980.0,False,algorithm_risk_score,medical,,,False
app_244,64a507e488d492be54e0f91cf82d4d8289707733806e4dbe4203aa4d5d79a4d7,25-29,172.23.242.0,831de1c65b00e95a1a35cdcbfc8bfd9f8d5813711d58edcb376823f134a687ac,"[{'category': 'Travel', 'amount': 500}]",,Male,10074.0,79000.0,56.0,0.08,17047.0,True,,education,3.2,26000.0,False
app_245,1de2e3a5bf523c27d2f04f240909c001d3b459c4e03924acc4495506e14ce737,30-34,192.168.154.0,f44229b05962f0c19bc6d546fc0f19f76d96da6e16017996a03919a99d26efd2,"[{'category': 'Travel', 'amount': 162}, {'category': 'Entertainment', 'amount': 476}]",,Male,10038.0,97000.0,30.0,0.26,26829.0,True,,debt_consolidation,4.0,44000.0,False
app_246,98c38cee7236e78a0d1c4849bd8d6daa1be4d385196f7b861d455322bdf506d5,30-34,192.168.158.0,67c6d13632c3404f0007ec683b34a767d20044bb57f9b89ce00041e5bb5c6836,"[{'category': 'Healthcare', 'amount': 478}]",,Female,90223.0,82000.0,31.0,0.29,21809.0,True,,auto,2.8,38000.0,False
app_247,985929abdb7847e829fa1385027677ef738c8a4bcf9e5259929c2f9036b4b0bd,25-29,192.168.138.0,7933b9246940e5604ffa3762c4c561ae2c09d5d46936ecbef2a08dcf7bc7d248,"[{'category': 'Rent', 'amount': 594}, {'category': 'Healthcare', 'amount': 530}]",,Female,90231.0,64000.0,0.0,0.21,22335.0,False,algorithm_risk_score,wedding,,,False
app_248,126a3327ee062d0e218b9330b4de0bb23f77eb937cd173dc0ad7eb1862d666ab,60-64,10.196.31.0,b7ae99beaafc785c24836d8d302ca101bec2775e3321183940fff88bb7932f7a,"[{'category': 'Travel', 'amount': 620}]",,Female,90258.0,84000.0,111.0,0.2,41525.0,False,algorithm_risk_score,debt_consolidation,,,False
app_249,60dad64b89891b5440627880b38129926c8596c79c45ba329195c34200a14a5f,65-69,10.40.52.0,47dc1b022f0f67d251e4965bb6869565c7856e908f9ab31514d9754e550bcff7,"[{'category': 'Shopping', 'amount': 214}, {'category': 'Insurance', 'amount': 659}]",,Male,30043.0,121000.0,82.0,0.08,44322.0,True,,home_improvement,4.7,73000.0,False
app_250,030a90b86442ebb116c92b2a685c43a467e1111178308deaab27b94bdd941f91,25-29,172.19.52.0,4b623ca648c7289545d0a5442a5d8396d3aeede59080a2987c6e53364a1c4296,"[{'category': 'Travel', 'amount': 430}]",,Male,10048.0,68000.0,37.0,0.06,48618.0,True,,debt_consolidation,5.6,33000.0,False
app_251,69fe50b657b2bb0dc3528b574436f2674211aabe45a82c64b80cc4f384e3a8a1,40-44,192.168.70.0,ce7bca4b87a42296fc494064f50356fb88b650cb75ea36135890562507f662d9,"[{'category': 'Groceries', 'amount': 580}, {'category': 'Travel', 'amount': 633}, {'category': 'Healthcare', 'amount': 575}]",,Male,10096.0,98000.0,19.0,0.31,27789.0,False,algorithm_risk_score,,,,False
app_252,d2fc577c56cf80cea6bca9c136366072df58cea8de9cb794f24745c5a91f6485,20-24,10.121.126.0,c22176172fd1a7f2c8c659fc0521aee9f342fe6affcb53ab752b7e48e3afb951,"[{'category': 'Entertainment', 'amount': 784}, {'category': 'Rent', 'amount': 897}, {'category': 'Education', 'amount': 147}]",,Female,90270.0,31000.0,29.0,0.44,10534.0,False,insufficient_credit_history,,,,False
app_253,221d3189cfeb33cb13d0edbcfde99ec88047b6e4a7801f7795abb2fc8b9b5854,55-59,172.30.65.0,be1ff43c27d7b4c1838ab19cb6557430dec32cd1e1d0b2b8a99a708bde292dce,"[{'category': 'Dining', 'amount': 223}]",,Female,90241.0,93000.0,91.0,0.29,27309.0,False,algorithm_risk_score,,,,False
app_254,d6a30cabc6c4b4bc235e75317e3616f5755549b012184fa906d3444cb7db0f74,40-44,10.120.100.0,978a50df138b41a2212f738d09a1e1789fda9a9c75bc967ab6f6374a0c02e5e4,"[{'category': 'Groceries', 'amount': 691}]",,Male,10003.0,77000.0,31.0,0.4,29666.0,True,,,2.9,46000.0,False
app_255,ba2cac92c6c9044b7ccd98c134b84d96447e6fb6a97a3fedf663ea3df1d5bc7b,30-34,192.168.14.0,b8fc58ad0e76beb6e4e7f4bbcd6077ac451d0eb3c46bb8b5e76fe4ad9f1949b0,"[{'category': 'Entertainment', 'amount': 98}, {'category': 'Alcohol', 'amount': 229}]",,Male,10083.0,59000.0,32.0,0.07,13853.0,True,,,4.8,55000.0,False
app_256,79326ef2cbde272b4a2a7611007949b8e19b79ee5c971ab5adc869c6a456c03e,30-34,192.168.243.0,94ff5ff0558ecef7530e4dac4a6b71f9529065f539c32bd654393d655de57055,"[{'category': 'Travel', 'amount': 79}, {'category': 'Utilities', 'amount': 178}]",,Male,10051.0,55000.0,18.0,0.23,13079.0,True,,,3.7,69000.0,False
app_257,a8b0ac2aba25cf8bf3451099d6f719fc20e7e9592e84533e2adb08b466548bbd,40-44,10.114.115.0,8278b7fd3e12e228a4e1b83c8f40fe1a24f3e8349282245df2a471de3803c9e5,"[{'category': 'Utilities', 'amount': 556}]",,Female,90252.0,68000.0,38.0,0.33,8646.0,True,,,4.4,58000.0,False
app_258,412618ced3ff2bacb2e20770c71d1c42bf45c7e4641874fa5d6b84e18af88207,50-54,10.248.44.0,04a871bd2342d16e4dbc2012a0be220986f6e71101b9fe30fc8cc63e5456940a,"[{'category': 'Education', 'amount': 661}, {'category': 'Insurance', 'amount': 599}, {'category': 'Healthcare', 'amount': 109}]",,Female,90273.0,71000.0,119.0,0.19,21151.0,True,,,6.5,73000.0,False
app_259,c4b13d47527a434b2ca5935bc25963e36c8103ae91c401584b4faccd9fadf34a,60-64,192.168.219.0,bfb28652eb52bb94aaeef637ca3e77277ca1827b4747ef1506b95515e1f1168e,"[{'category': 'Healthcare', 'amount': 549}]",,Female,90260.0,94000.0,92.0,0.27,54425.0,True,,,6.0,44000.0,False
app_260,ffd54c1df9f3b0d7dafaeccb8af95f3be8cadddaf754e3bf6429ce59f3794721,55-59,10.149.26.0,b61b551113c1d4fe50f5c276ec2e036dab403d00ee64896fe027776c546c301b,"[{'category': 'Dining', 'amount': 636}, {'category': 'Utilities', 'amount': 100}, {'category': 'Travel', 'amount': 399}]",,Male,10035.0,36000.0,66.0,0.2,1358.0,False,algorithm_risk_score,,,,False
app_261,e2af37b66a99a56b2501c76b2b7033a5d0ab83f68bc178678a14678621ecdecf,50-54,10.137.212.0,d9a6bbb441468bbbc1893fab8cb6adf9e1cd239977cecc5a894daa43f1fce10d,"[{'category': 'Transportation', 'amount': 252}, {'category': 'Travel', 'amount': 352}]",,Male,10041.0,63000.0,59.0,0.38,23287.0,False,algorithm_risk_score,,,,False
app_262,7021545376c80b273a320a20a65c2e53c01c63bfe8586c884da6095495d4d9ff,25-29,172.31.49.0,c6f47e18d10689d7af7fe0b15484a1f11cbff79d952826ac88cd58adb5838a8b,"[{'category': 'Dining', 'amount': 760}]",,Female,90264.0,46000.0,38.0,0.09,18075.0,False,algorithm_risk_score,,,,False
app_263,a6c398b5f2890bee341225241a5ba472395d1f7632b61a21e7076a22b5ea605a,40-44,172.26.114.0,57208c7dbd6bf2e75cf6f1340c0fede9674d7c23653bdcfdf1ef17f674d64997,"[{'category': 'Entertainment', 'amount': 372}]",,Male,10055.0,153000.0,64.0,0.07,39627.0,True,,,5.0,68000.0,False
app_264,d0285b77317300c833ad84c7dc0a53fbc2a0d5f9bf0ff3037d121a3da6eccd2e,25-29,172.20.59.0,536fad6b8443bfb781e8f1184b7debeb275323ed8f6271c54bc971d37adad0ed,"[{'category': 'Shopping', 'amount': 802}]",,Male,10063.0,50000.0,19.0,0.23,17902.0,True,,,4.3,39000.0,False
app_265,b616a623abf79f6e85b2a0aafd04b542d7b51c48baba2118ded5a13325cc555d,60-64,10.168.180.0,f718fd8af0260f6c1593aeb478e032fc1792fd5b7bf55dbea10c4db7e815e0a1,"[{'category': 'Healthcare', 'amount': 491}]",,Male,10044.0,57000.0,67.0,0.14,12651.0,False,algorithm_risk_score,,,,False
app_266,72dc3aa1eec81acfe2f8343f5bde2fb341afe9a275ee91f7f46bcc04fb729d73,30-34,192.168.5.0,7794dbe8d5fec1c67696ec342e205496a838ba8ac1899ea783d2ec4a4de4305a,"[{'category': 'Insurance', 'amount': 126}, {'category': 'Utilities', 'amount': 373}, {'category': 'Healthcare', 'amount': 86}]",,Female,90202.0,46000.0,16.0,0.13,20079.0,False,insufficient_credit_history,,,,False
app_267,098524b0e5c483e6c8e8f9c56e5e4a3f22798f2ff70c74c9fc3f3d216f851716,50-54,10.37.119.0,23580a137d38ecb6ecfa4a2b6b0a23cbcbcd8561b56bfd106e17519293abb74e,"[{'category': 'Groceries', 'amount': 133}, {'category': 'Shopping', 'amount': 723}, {'category': 'Transportation', 'amount': 394}]",,Male,10056.0,82000.0,65.0,0.19,40258.0,True,,,6.0,63000.0,False
app_268,,50-54,,,"[{'category': 'Utilities', 'amount': 267}, {'category': 'Gambling', 'amount': 751}]",,,10005.0,112000.0,102.0,0.07,54823.0,True,,,3.4,41000.0,False
app_269,2e92426e06895d65a28e19aad9f714499fc7193387b2fa5ca62c935c65ad8cca,40-44,10.132.131.0,d4e339f832c05b1c4f4fc9af64fc425fe09af7cfcd2f5bf1a27a7e7be1e0130a,"[{'category': 'Shopping', 'amount': 540}, {'category': 'Rent', 'amount': 619}, {'category': 'Groceries', 'amount': 552}]",,Male,10009.0,152000.0,44.0,0.32,88078.0,False,algorithm_risk_score,,,,False
app_270,846fb86c8c2687e2ddd1fe77ad2e79f0c9182b8172f5342227643c23cea8904d,30-34,172.24.233.0,26d45ba3c666a50219d5179efc0244886927ecef88a8eb97ded1f7e4775290c8,"[{'category': 'Travel', 'amount': 150}]",,Female,10098.0,58000.0,78.0,0.24,14687.0,False,algorithm_risk_score,,,,False
app_271,ae33cf6580fc423299b642fbf2e716a10355de04b54cd0e33039b59b54c5d0d6,35-39,192.168.120.0,e815fe4c04fe9ff61dc924ef7b4516bb5d92baea2a6ae8e3dbffa617de04527a,"[{'category': 'Travel', 'amount': 54}, {'category': 'Utilities', 'amount': 74}]",,Female,90273.0,95000.0,44.0,0.35,34950.0,True,,,5.8,17000.0,False
app_272,ada9060e38b9a0c70035080012c7e41c31995e1e41b0a0d432e9d0e4ab43066c,40-44,10.75.157.0,3855efcc5ef10466575b97055e62f0fc6103f57b997b24e1f11a36d88014ad15,"[{'category': 'Dining', 'amount': 372}]",,Female,90227.0,79000.0,70.0,0.41,34365.0,False,algorithm_risk_score,,,,False
app_273,a105219ddb8634bf19d8c4b5cc1c93a17dd3cbc986130312afdee98cb97d9ba1,30-34,192.168.235.0,31992618dc167dcd9207f7ff3590577af520d77cdb7486e5dc95984142b58d41,"[{'category': 'Shopping', 'amount': 604}, {'category': 'Travel', 'amount': 163}]",,Male,10033.0,82000.0,88.0,0.26,24454.0,True,,,4.4,44000.0,False
app_274,fd4414adfedaf8f174778673658a2daf8e1df92a54fe656c723dc41b9e15aa9c,35-39,10.182.73.0,648364c63da900c8ff04537a0761ca1509b5e322312ea710da9ed427c5276bed,"[{'category': 'Utilities', 'amount': 452}, {'category': 'Insurance', 'amount': 277}]",,Female,90235.0,89000.0,51.0,0.39,27953.0,True,,,5.6,65000.0,False
app_275,2b9ed0b4ae67c65733de66b0f4cd731fb713c4a0448e883507d2954f8ef1f54d,40-44,172.25.58.0,8843b2c0ec23996a07effc6c47ec8716d075d20499b963c8e328c01f7dc5d9f0,"[{'category': 'Entertainment', 'amount': 571}]",,Female,10019.0,110000.0,33.0,0.05,49933.0,False,algorithm_risk_score,,,,False
app_276,ce32974254a89fe6e55784e12797a0fe7a9eab164184da42e89f95859be1f9fd,30-34,192.168.198.0,7270478e1e6f8e5e0127038d55c2b6495e44de369dacc263e4a603a84f572a04,"[{'category': 'Groceries', 'amount': 248}, {'category': 'Healthcare', 'amount': 592}]",,Female,90260.0,30000.0,0.0,0.13,3388.0,False,algorithm_risk_score,,,,False
app_277,de4b3f321b9ac13bd874d8ac48822ec70fed65808e92f9b1cc5e8611fafe3c4e,65-69,172.19.191.0,5d89bcdb288bfe8efc84da2b0e8349ba71f24d4e13519e693933f9a8f72ea989,"[{'category': 'Rent', 'amount': 222}]",,Female,90206.0,75000.0,108.0,0.14,22838.0,True,,,6.4,23000.0,False
app_278,0e569ce2a35526444a9fd7186eb78973cddc41741d23c1eb3afbb2bfe20ded8a,25-29,10.133.35.0,6a1c0bf515320a40ee0c7251bd3df9c86581db081cf117c205d48764220fde42,"[{'category': 'Fitness', 'amount': 414}]",,Female,10024.0,56000.0,0.0,0.28,9221.0,False,algorithm_risk_score,,,,False
app_279,4a43ba7e85c7fb73fb128017cfaa5f5f5af5a26faca5bd8b0f61d3ebd309141e,40-44,172.18.113.0,9f9702d8049ec6a3df9042f5b8e831f74138c33cd9d76531c736f8042b90c0c6,"[{'category': 'Transportation', 'amount': 725}, {'category': 'Fitness', 'amount': 722}, {'category': 'Shopping', 'amount': 260}]",,Male,30012.0,75000.0,76.0,0.39,4974.0,True,,,5.4,15000.0,False
app_280,cb655fca2ac7c4c7bcb1f2ae58f493f55d45fd19b375462dacf2bbe86aa4e503,35-39,172.17.156.0,f469845c262d7c9e745852f8f5e8f9bdce7184e68cfae247190cb3cc424cdd53,"[{'category': 'Utilities', 'amount': 275}]",,Male,10046.0,57000.0,13.0,0.24,14728.0,False,insufficient_credit_history,,,,False
app_281,92f037f22b1d343d7a079ac9ff6d5daac348a9d4225d19e9c891178c4edd6958,35-39,172.17.250.0,647dd6270b9cea408a267eb7830810d655fe6af64d91f65ef6c96ecb73d55b5d,"[{'category': 'Transportation', 'amount': 527}]",,Male,10071.0,99000.0,26.0,0.29,39634.0,True,,,5.9,47000.0,False
app_282,d32239fe14783dcd78272ca866f3fe9b123e52fd14a9b1e9ca2ed704f3c651cc,45-49,192.168.209.0,76a42d1a98a794ed59000ec0d1d2edf97549281e142c43002d201ebf1ebdd2ff,"[{'category': 'Insurance', 'amount': 399}]",,Female,30017.0,118000.0,66.0,0.07,32286.0,False,algorithm_risk_score,,,,False
app_283,929296d3b9f7e03feb9e7b7d39c341ebcdc8bd0ea4d1f1b30e88bc9a6d46a77a,35-39,10.23.78.0,ac3bcedb9bfd9add16dac88ba4e538d3f7d176cd86a48d696f4303d5b0296d8e,"[{'category': 'Dining', 'amount': 648}]",,Female,10055.0,70000.0,5.0,0.09,34596.0,False,algorithm_risk_score,,,,False
app_284,bd7d5a4a0a35d4007ea85c6d7e28aefdd943835410c06ddb99a4cb791dbe6302,30-34,10.66.16.0,c180f63530fe274e0fe54ff7327d6d3527a26f84bce5024de26a6babf94c2631,"[{'category': 'Insurance', 'amount': 174}]",,Female,90276.0,56000.0,14.0,0.08,17759.0,True,,,2.7,52000.0,False
app_285,49673a7533fe703c49969fef8dd48949a385feb4ae3dd6f43400607e37375601,35-39,192.168.188.0,498554976900e6e348719be5c636c83819b769322256d9783b1ce2dab743ff76,"[{'category': 'Healthcare', 'amount': 128}, {'category': 'Fitness', 'amount': 741}]",,Female,90226.0,75000.0,16.0,0.17,13622.0,True,,,2.5,48000.0,False
app_286,27e7ecf1d114dbb38d62b2b0b63d13db3780cc40f7c1da516625e583e3d2544e,30-34,192.168.53.0,32040a63747fe67a7592c6d6abe3ea5431f2ebf6e04e67cb6d0d47114f0c1b1e,"[{'category': 'Utilities', 'amount': 349}, {'category': 'Fitness', 'amount': 466}]",,Male,10048.0,85000.0,0.0,0.22,17452.0,True,,,5.4,46000.0,False
app_287,0ce3a8b8825024559dc0c2153ce71afdfd81afa3926e7d5c6adee10afc662368,45-49,10.46.31.0,0a5265766aaa34f957d9e7bf4372fefe0bce17f195da717ba206d12a3f6cc694,"[{'category': 'Utilities', 'amount': 331}, {'category': 'Education', 'amount': 571}]",,Female,90285.0,105000.0,82.0,0.35,31931.0,True,,,6.1,43000.0,False
app_288,1894509c7e5c29fe3613c460faf08ce10306057bf3d96473a8e4818e247c6992,60-64,192.168.114.0,237f24b807856f8adf8fef3621967c156a0015f5c055c7a4a23cccdd26808ba5,"[{'category': 'Shopping', 'amount': 434}]",,Female,90252.0,88000.0,71.0,0.27,23054.0,True,,,5.5,67000.0,False
app_289,6c2e9566140e444b194e89a709a36858697c771809014ee62bde77c1c2ad2b73,45-49,10.115.225.0,2941101e8ebe36f4e4e997593df347b5cc7eb21bb1053be0658188c0456b44bb,"[{'category': 'Shopping', 'amount': 361}]",,Male,10080.0,77000.0,93.0,0.42,33650.0,True,,,4.1,29000.0,False
app_290,e5450dbe0db347fea2354cf61bc25acd9933089bdfbcc8755c160af008b89a0a,35-39,172.25.130.0,ea934460d2fc90c051512aeee07600b65633e9155d5133911011d0eed97b7a0d,"[{'category': 'Fitness', 'amount': 599}]",,Female,90221.0,104000.0,39.0,0.27,,True,,,4.3,49000.0,False
app_291,116d50ffa1871c79a66073d6e9509844b55694f34cda8a846a249d76371f07d9,35-39,10.35.42.0,2b088f14258130647fb3a6044679647390ef17cfb06ece3afd6ce2c1952f15a2,"[{'category': 'Rent', 'amount': 684}]",,Male,10070.0,79000.0,44.0,0.41,19247.0,True,,,4.3,67000.0,False
app_292,8502290648fa528429c7a59e790b2835a5d059a0097d619ee5f7e33b3e572a83,40-44,10.5.165.0,f2cc936698bb11f36879f91312ff18edfe8b6c8af7b5c51128466a93d7c7db57,"[{'category': 'Groceries', 'amount': 529}]",,Male,10002.0,105000.0,125.0,0.24,63682.0,True,,,5.5,53000.0,False
app_293,b4976b4f86098203de41cfb03fb5b1588a9f959ad0e833058efc26c9095bd421,45-49,172.27.233.0,cbcec029e035667fe231d8283e4581a7c2ba9916de36d2bf80a4efa2a56f8312,"[{'category': 'Travel', 'amount': 615}, {'category': 'Groceries', 'amount': 361}]",,Female,90246.0,102000.0,95.0,0.08,16304.0,True,,,3.4,46000.0,False
app_294,a422e24554f40f693362215e1d0be625e19422d3e68f3c25064284ab65b1738e,40-44,192.168.87.0,50b1a5c51592adebab1817efbc763fa74b2d2e71103f6079f5671f47b1356b89,"[{'category': 'Education', 'amount': 484}]",,Female,90298.0,120000.0,15.0,0.36,36582.0,False,high_dti_ratio,,,,False
app_295,e16c9b5b903570f4d7119a2e42970410f892e395278758fac270908b8b716002,35-39,172.22.114.0,b059480a817f8e8bd2677ffb12762612ee573067198a41f597a26f88cfc659a2,"[{'category': 'Entertainment', 'amount': 674}, {'category': 'Alcohol', 'amount': 706}]",,Male,10070.0,98000.0,56.0,0.3,47469.0,True,,,6.5,18000.0,False
app_296,b34eb15abaca63b2815b2b26b13e23063ab4710914e15107b472ea3d15424cb4,35-39,10.10.178.0,ddfb6b78bfac839ed524df5d0122fdef0f1d6152c0afc4eb569402c816c8a571,"[{'category': 'Education', 'amount': 157}]",,Male,10072.0,103000.0,57.0,0.45,44538.0,True,,,3.6,76000.0,False
app_297,da3787fd0fa9983627bbf69572e763b954f3be2cb1054045a498fb2bc251f49e,40-44,172.29.27.0,8b8a1eb5a72100fbd30efec54d7c9784ed3227ed60a608e9f6f71efc8db3406a,"[{'category': 'Dining', 'amount': 897}, {'category': 'Groceries', 'amount': 693}]",,Male,10028.0,81000.0,84.0,0.38,30102.0,True,,,3.5,58000.0,False
app_298,7843c4998dca913059478fec6da5169e3f3da6407c10f91fa27dec5734bc0895,60-64,172.16.112.0,7563106e7a71ae846445252fc895a7af039180df66d5dc08e773dedf8cb24215,"[{'category': 'Groceries', 'amount': 825}, {'category': 'Shopping', 'amount': 298}]",,Male,10089.0,94000.0,129.0,0.4,44612.0,True,,,3.5,57000.0,False
app_299,abce3857a54f255d2bfa353baab8728d5d59fbac8196d407f0bdfeb08963f437,50-54,172.29.212.0,,"[{'category': 'Dining', 'amount': 854}, {'category': 'Healthcare', 'amount': 787}, {'category': 'Groceries', 'amount': 531}]",,Male,10054.0,64000.0,58.0,0.18,23101.0,False,algorithm_risk_score,,,,False
app_300,ce86aa9a52d45abf19f414ca060361422c664b46add525ba8c133d5fd282beff,35-39,192.168.4.0,f28a91e7620e821b0762a5971bea8bc4f691e2870eb3a3ba98f5cf320590d5b1,"[{'category': 'Insurance', 'amount': 798}, {'category': 'Travel', 'amount': 401}]",,Female,10094.0,75000.0,0.0,0.39,40180.0,True,,,3.5,36000.0,False
app_301,05a79b8226b7d6fa242dedb672f5ded67262e7e0e44984451b6d70594ba26efe,45-49,10.59.198.0,b526b3c6d9e8d92b52431c372246d7e3f70a175a4878470e84641f81440d9559,"[{'category': 'Education', 'amount': 115}, {'category': 'Travel', 'amount': 356}, {'category': 'Shopping', 'amount': 537}]",,Female,90226.0,65000.0,50.0,0.1,28502.0,False,algorithm_risk_score,,,,False
app_302,7b20f191578bcfafcc39ef13ac0382607cce815dd2bf21eec7fa5bcea9505ca7,25-29,10.42.101.0,cd90aa6a7d7ee41e78cee7468e366167b7de3721040a71c888cc376bf3fd9b2a,"[{'category': 'Travel', 'amount': 693}, {'category': 'Education', 'amount': 726}]",,Male,10016.0,60000.0,53.0,0.29,27973.0,True,,,3.0,21000.0,False
app_303,9239cee51453dd85d1921e158bc6faf81352e60fabb8ad49ea608b9bf28a8fc0,25-29,192.168.65.0,56f454ca29c24214e518baefee06d4b8a9b941d1a7d48218764d0e9a8d5babb2,"[{'category': 'Insurance', 'amount': 373}, {'category': 'Healthcare', 'amount': 436}, {'category': 'Groceries', 'amount': 471}]",,Female,90281.0,41000.0,67.0,0.41,9650.0,False,algorithm_risk_score,,,,False
